weight logl apec1.kT apec1.Abundanc apec1.norm
0.000000000000000000e+00 -7.953023116468662920e+03 9.126889725015487898e-01 9.392087766792702741e-01 6.927881682710239630e-01
0.000000000000000000e+00 -7.943025680024542453e+03 9.185043430325636749e-01 2.507373486535373619e-01 9.202225978954825525e-01
0.000000000000000000e+00 -7.941813115443783317e+03 8.495756242215208864e-01 3.333385810600248966e-01 8.695419891750166830e-01
0.000000000000000000e+00 -7.934968267728316277e+03 3.208402066258183583e-01 3.506326259321469463e-01 7.080388472495364738e-01
0.000000000000000000e+00 -7.932540996330023518e+03 8.107942928166644858e-01 1.246611976567062463e-01 9.500102530564250580e-01
0.000000000000000000e+00 -7.891206073914897388e+03 5.330363719601545203e-01 7.271960593612579737e-01 6.541650422459980296e-01
0.000000000000000000e+00 -7.862463693835195954e+03 7.950973265894926145e-01 8.885606469759506076e-01 6.734262226872003154e-01
0.000000000000000000e+00 -7.831315534903881598e+03 4.868235645176461901e-01 7.802504721795520126e-01 6.217895213172639490e-01
0.000000000000000000e+00 -7.802293436087582450e+03 6.963203216832589693e-01 3.465199422920747230e-01 8.110440634846836083e-01
0.000000000000000000e+00 -7.798087130311597321e+03 7.138724593792868944e-01 4.973986922169730818e-01 7.613205850775889294e-01
0.000000000000000000e+00 -7.771438706377885865e+03 4.280053132494604506e-01 1.081608307554724480e-01 8.306640337485694525e-01
0.000000000000000000e+00 -7.767877131128831934e+03 6.036288387973912650e-01 1.917410053908867873e-01 8.444844202756641716e-01
0.000000000000000000e+00 -7.746839891914384680e+03 1.316180697760589435e-01 2.533445202144922748e-01 6.547976281382640318e-01
0.000000000000000000e+00 -7.743510169855729146e+03 6.517967565770987903e-01 1.450758806949563606e-01 8.766079068131591434e-01
0.000000000000000000e+00 -7.713007456698374881e+03 2.992890531124884346e-01 8.554923513417778125e-01 5.346895204449086947e-01
0.000000000000000000e+00 -7.709214848018146768e+03 2.610652732939623411e-01 6.268815217241008320e-02 7.968333781345848799e-01
0.000000000000000000e+00 -7.698157950331807115e+03 7.740770908849707865e-01 3.369002459015281170e-01 8.232109602762129885e-01
0.000000000000000000e+00 -7.684438915643770088e+03 6.380457426282548639e-01 4.697369791615984003e-01 7.405964634408479519e-01
0.000000000000000000e+00 -7.684147901222647306e+03 8.926395327891281095e-01 9.402709279705971923e-01 6.662819505100925355e-01
0.000000000000000000e+00 -7.671485959042779541e+03 2.284846399735211975e-01 4.699280264384335659e-01 6.097108722563679972e-01
0.000000000000000000e+00 -7.622410821208921334e+03 8.412772161037145313e-01 1.362203409563202960e-01 9.170605549055089734e-01
0.000000000000000000e+00 -7.614809919343975707e+03 2.730708959894443399e-01 8.108717238614837619e-02 7.809813262967580938e-01
0.000000000000000000e+00 -7.593409481283502828e+03 2.888995658841176928e-01 9.793679264248547067e-01 4.965450574304816067e-01
0.000000000000000000e+00 -7.585399265796687359e+03 9.050879748020357329e-01 1.734234786169218667e-01 9.108590618346117385e-01
0.000000000000000000e+00 -7.565616170535783567e+03 7.545670237932438074e-01 9.858956883129396109e-01 6.180213401791297967e-01
0.000000000000000000e+00 -7.553386523132538059e+03 3.027291323938453571e-01 8.779546859938869297e-03 8.210949131424075675e-01
0.000000000000000000e+00 -7.549595491454109833e+03 8.308726781197763867e-01 5.685575400756148756e-02 9.439018185285077411e-01
0.000000000000000000e+00 -7.535931322805447053e+03 6.696305114254554880e-01 2.109417497611698611e-02 9.181442600390029574e-01
0.000000000000000000e+00 -7.533137161070147158e+03 9.774582760960526251e-01 8.732234234763199821e-01 6.858112101741411504e-01
0.000000000000000000e+00 -7.511615241079611224e+03 5.590572436695842029e-01 1.100117791022662272e-01 8.413319322837304881e-01
0.000000000000000000e+00 -7.441122050240343924e+03 4.478256048672359935e-01 1.601531006747777264e-01 7.794393346158465796e-01
0.000000000000000000e+00 -7.434320608249980069e+03 9.148513037902642475e-01 4.612564448471219158e-01 7.840858342958429983e-01
0.000000000000000000e+00 -7.421417872900379734e+03 3.556432373638790390e-01 1.971518657119678553e-01 7.339670032605575267e-01
0.000000000000000000e+00 -7.406632118174843527e+03 8.734616111160187213e-01 6.329734975734875313e-01 7.191653531661090781e-01
0.000000000000000000e+00 -7.376361431149780401e+03 8.214037156111569926e-01 9.834525920315995151e-01 6.174258262957158516e-01
0.000000000000000000e+00 -7.347501997589702114e+03 3.679754441089940764e-01 9.126005482443209083e-01 5.211351075652249643e-01
0.000000000000000000e+00 -7.304875307372945827e+03 3.241320402730117900e-01 8.791131662714977146e-01 5.113324819510334240e-01
0.000000000000000000e+00 -7.293779362422003942e+03 1.552862042428061473e-01 7.495476745046595335e-01 4.604942056932534999e-01
0.000000000000000000e+00 -7.286149952002694590e+03 4.703534789737808808e-01 6.841143726015589399e-01 5.991555166956508138e-01
0.000000000000000000e+00 -7.276091495876032241e+03 2.564912359709419221e-01 3.836568662315014144e-01 6.183984171937060292e-01
0.000000000000000000e+00 -7.256153463988617659e+03 2.417912256047086705e-01 9.594526919681811705e-02 7.307240409159453387e-01
0.000000000000000000e+00 -7.244533384532199307e+03 4.273283026282364006e-01 1.775838417461406138e-01 7.467753201175592048e-01
0.000000000000000000e+00 -7.240441484739055340e+03 1.277183220652009510e-01 2.522427093274247634e-01 6.131909076794952451e-01
0.000000000000000000e+00 -7.229092091292907753e+03 6.965333930921068228e-01 4.467115152370696451e-01 7.200705041795295580e-01
0.000000000000000000e+00 -7.228739683276522555e+03 5.376695228775987268e-01 3.797413230072693713e-01 7.020856516444534678e-01
0.000000000000000000e+00 -7.223432960189573350e+03 6.335658760642819409e-01 3.375068088369475028e-01 7.404919367644203776e-01
0.000000000000000000e+00 -7.203950143223193663e+03 4.891910427744696754e-01 2.666220847333934385e-01 7.254748090458285059e-01
0.000000000000000000e+00 -7.166119919637348175e+03 9.219078388390055112e-01 3.957785794966516280e-01 7.804465133054043768e-01
0.000000000000000000e+00 -7.158290503683542738e+03 8.490298087802798932e-01 9.502324863817955825e-01 6.128031312627766347e-01
0.000000000000000000e+00 -7.118928352121743046e+03 4.999196012735934724e-01 3.635753405807019556e-01 6.864018304170056428e-01
0.000000000000000000e+00 -7.117679224786615123e+03 8.584142829580839740e-01 6.399720258325436451e-01 6.874914422929372382e-01
0.000000000000000000e+00 -7.076394681906162077e+03 6.485496259073759706e-01 7.320587169503548486e-01 6.150433392390035614e-01
0.000000000000000000e+00 -7.029251179392536869e+03 6.441516482170293045e-01 5.283551880897507935e-02 8.370621261999500184e-01
0.000000000000000000e+00 -6.998407059002817732e+03 7.048094850077701867e-02 3.785309849971121299e-01 5.079300023171230416e-01
0.000000000000000000e+00 -6.951699137910790341e+03 8.481280570407737640e-01 8.336498759310373430e-01 6.216350561172901967e-01
0.000000000000000000e+00 -6.948452328459286946e+03 6.510975048871858739e-01 9.471533336461224195e-03 8.498487899663255130e-01
0.000000000000000000e+00 -6.939216782116968716e+03 1.380343997114115151e-01 4.855842824473128871e-01 5.020116160924567028e-01
0.000000000000000000e+00 -6.934440148857996974e+03 8.440906688416495163e-01 7.457150495854444339e-01 6.403962787781277699e-01
0.000000000000000000e+00 -6.933428870550725151e+03 8.407515244198897619e-01 7.049578902930695445e-01 6.498545443327489179e-01
0.000000000000000000e+00 -6.900346435698320420e+03 6.780297546697267030e-01 8.144050839450350798e-01 5.880717444908009073e-01
0.000000000000000000e+00 -6.889862540638134305e+03 2.731849085897960494e-01 6.584205891727378246e-01 5.153297178028461989e-01
0.000000000000000000e+00 -6.863422273138741730e+03 3.581712725963391852e-01 7.130804054478523391e-01 5.278045163112037308e-01
0.000000000000000000e+00 -6.842652969183164714e+03 3.874853752446835164e-01 7.536343362389226197e-01 5.255022687477077792e-01
0.000000000000000000e+00 -6.829317142869083909e+03 8.867208458536057769e-02 1.067667923061117463e-01 6.672299241700002659e-01
0.000000000000000000e+00 -6.827991583359634205e+03 8.648619150878303907e-01 7.651280845039223344e-01 6.300067259791773955e-01
0.000000000000000000e+00 -6.805383445584769106e+03 6.470035556468101134e-01 1.944858093166238477e-01 7.537946074801067375e-01
0.000000000000000000e+00 -6.781683469802181207e+03 3.931676191841471102e-02 3.232080904253173959e-01 4.784262752849428590e-01
0.000000000000000000e+00 -6.770162779861885610e+03 8.269294056415985583e-01 1.199614258824976964e-03 8.750481908147990096e-01
0.000000000000000000e+00 -6.743994893000122829e+03 6.577819821087906860e-01 3.521211205786720644e-01 6.945699544409789095e-01
0.000000000000000000e+00 -6.725204181465541296e+03 1.033490934899597979e-01 3.298335014949480559e-01 5.286971814780185852e-01
0.000000000000000000e+00 -6.713206119178393237e+03 4.533624545959580310e-02 4.528248003941243160e-01 4.132210828564727434e-01
0.000000000000000000e+00 -6.689419574066007044e+03 4.064668068473878959e-01 7.399037514352507783e-01 5.227169229021360053e-01
0.000000000000000000e+00 -6.667681703415982156e+03 9.023340532456796126e-01 7.571524895316035231e-01 6.240439697974411448e-01
0.000000000000000000e+00 -6.654807246559998930e+03 6.603988811014496196e-01 7.229683427776258942e-01 5.847366094270649572e-01
0.000000000000000000e+00 -6.629133156510911249e+03 3.114786679777178380e-01 6.386279316251783911e-01 5.134729500356378651e-01
0.000000000000000000e+00 -6.625748936959396815e+03 9.230921460146285229e-01 1.030988308747038396e-02 8.742014576376789803e-01
