logz logzerr logvol nlive logl logwt insert_order
-1.988577435464718064e+03 3.519793524119632089e+00 -1.612499999999976730e+00 4.000000000000000000e+02 -1.979291459567927632e+03 -1.986896673854618939e+03 1.435000000000000053e+00
-1.986725891885349256e+03 2.705980398692212852e+00 -1.614999999999976676e+00 4.000000000000000000e+02 -1.978056008456988593e+03 -1.985663722743679955e+03 6.700000000000000400e-01
-1.985366804620357243e+03 1.130520096906462379e+00 -1.617499999999976623e+00 4.000000000000000000e+02 -1.976445577122892473e+03 -1.984055791409583662e+03 2.700000000000000178e-01
-1.983817131415120912e+03 1.417733940647406543e+00 -1.619999999999976570e+00 4.000000000000000000e+02 -1.959425911761078623e+03 -1.967038626047769867e+03 5.999999999999999778e-01
-1.967038625996106020e+03 8.789542111167568450e+00 -1.622499999999976517e+00 4.000000000000000000e+02 -1.956595755548183433e+03 -1.964210969834874732e+03 1.959999999999999964e+00
-1.964153501877136932e+03 7.427155707241712257e+00 -1.624999999999976463e+00 4.000000000000000000e+02 -1.946652873216132321e+03 -1.954270587502823673e+03 5.400000000000000355e-01
-1.954270536464812949e+03 8.222994389145602767e+00 -1.627499999999976410e+00 4.000000000000000000e+02 -1.928418482821684620e+03 -1.936038697108375800e+03 1.245000000000000107e+00
-1.936038697096297255e+03 1.366741043173468739e+01 -1.629999999999976357e+00 4.000000000000000000e+02 -1.919793940140445329e+03 -1.927416654427136564e+03 3.400000000000000244e-01
-1.927416474351340867e+03 1.434177318353072472e+01 -1.632499999999976303e+00 4.000000000000000000e+02 -1.909568369760423820e+03 -1.917193584047115110e+03 2.099999999999999922e-01
-1.917193547718632090e+03 1.725310208652471289e+01 -1.634999999999976250e+00 4.000000000000000000e+02 -1.907859358484232416e+03 -1.915487072770923760e+03 1.675000000000000044e+00
-1.915320284162313555e+03 1.614266785832916895e+01 -1.637499999999976197e+00 4.000000000000000000e+02 -1.904582423828122955e+03 -1.912212638114814354e+03 2.500000000000000000e-01
-1.912168902544047342e+03 2.226670242208362627e+00 -1.639999999999976144e+00 4.000000000000000000e+02 -1.904265303181482068e+03 -1.911898017468173293e+03 1.705000000000000071e+00
-1.911331168392523523e+03 1.702580388020774604e+00 -1.642499999999976090e+00 4.000000000000000000e+02 -1.902170272662074694e+03 -1.909805486948765974e+03 8.349999999999999645e-01
-1.909608709704974217e+03 2.133318265348605358e+00 -1.644999999999976037e+00 4.000000000000000000e+02 -1.901420487173116271e+03 -1.909058201459807606e+03 1.820000000000000062e+00
-1.908602894897197757e+03 2.123585240284215470e+00 -1.647499999999975984e+00 4.000000000000000000e+02 -1.901329588322353857e+03 -1.908969802609045246e+03 2.999999999999999889e-01
-1.908076467465401038e+03 2.004606131444002237e+00 -1.649999999999975930e+00 4.000000000000000000e+02 -1.900419830407718791e+03 -1.908062544694410008e+03 1.330000000000000071e+00
-1.907376334669097332e+03 1.258913456056650615e+00 -1.652499999999975877e+00 4.000000000000000000e+02 -1.894978438796771343e+03 -1.902623653083462614e+03 1.364999999999999991e+00
-1.902615061570413445e+03 2.691239895523374948e+00 -1.654999999999975824e+00 4.000000000000000000e+02 -1.884305574648673883e+03 -1.891953288935365208e+03 3.049999999999999933e-01
-1.891953265512183407e+03 7.129415563053009386e+00 -1.657499999999975770e+00 4.000000000000000000e+02 -1.882213198807603931e+03 -1.889863413094295311e+03 1.465000000000000080e+00
-1.889746781484677058e+03 6.342148005557051604e+00 -1.659999999999975717e+00 4.000000000000000000e+02 -1.867885011863952514e+03 -1.875537726150643721e+03 6.650000000000000355e-01
-1.875537725475982825e+03 4.561587691160048585e+00 -1.662499999999975664e+00 4.000000000000000000e+02 -1.864034415065812937e+03 -1.871689629352504198e+03 1.449999999999999956e+00
-1.871668533161222513e+03 5.664304313616437270e+00 -1.664999999999975611e+00 4.000000000000000000e+02 -1.854042546380229396e+03 -1.861700260666920713e+03 1.260000000000000009e+00
-1.861700213804568421e+03 4.406292683870657534e+00 -1.667499999999975557e+00 4.000000000000000000e+02 -1.850510994517113886e+03 -1.858171208803805257e+03 2.999999999999999889e-02
-1.858142296726424775e+03 1.927189260267933468e+00 -1.669999999999975504e+00 4.000000000000000000e+02 -1.849570134541251946e+03 -1.857232848827943144e+03 6.500000000000000222e-01
-1.856894416713403643e+03 2.233763657293010407e+00 -1.672499999999975451e+00 4.000000000000000000e+02 -1.833289962507190012e+03 -1.840955176793881265e+03 1.185000000000000053e+00
-1.840955176674296354e+03 8.420228634694604253e+00 -1.674999999999975397e+00 4.000000000000000000e+02 -1.818027080076494030e+03 -1.825694794363185338e+03 1.760000000000000009e+00
-1.825694794127409068e+03 1.166123325994951188e+01 -1.677499999999975344e+00 4.000000000000000000e+02 -1.811637629469586955e+03 -1.819307843756278317e+03 1.780000000000000027e+00
-1.819306161789505722e+03 1.367707927106271804e+01 -1.679999999999975291e+00 4.000000000000000000e+02 -1.799758136582546285e+03 -1.807430850869237474e+03 1.705000000000000071e+00
-1.807430843909121450e+03 6.306495996649729818e+00 -1.682499999999975238e+00 4.000000000000000000e+02 -1.795732581030233405e+03 -1.803407795316924648e+03 4.349999999999999978e-01
-1.803390055288841495e+03 5.868294071849914140e+00 -1.684999999999975184e+00 4.000000000000000000e+02 -1.792035648329269179e+03 -1.799713362615960477e+03 1.300000000000000044e+00
-1.799688370990941394e+03 2.918998516056995562e+00 -1.687499999999975131e+00 4.000000000000000000e+02 -1.788298459929069622e+03 -1.795978674215760975e+03 1.510000000000000009e+00
-1.795954484220593713e+03 3.806828393786187537e+00 -1.689999999999975078e+00 4.000000000000000000e+02 -1.788099394677503824e+03 -1.795782108964195004e+03 7.049999999999999600e-01
-1.795171439847431202e+03 3.986602750717330057e+00 -1.692499999999975024e+00 4.000000000000000000e+02 -1.775923452888938982e+03 -1.783608667175630217e+03 5.749999999999999556e-01
-1.783608657661927737e+03 6.068733835767698537e+00 -1.694999999999974971e+00 4.000000000000000000e+02 -1.773665932337537470e+03 -1.781353646624228759e+03 1.100000000000000089e+00
-1.781253916783547993e+03 1.532207871141209266e+00 -1.697499999999974918e+00 4.000000000000000000e+02 -1.772225271261449052e+03 -1.779915485548140396e+03 6.650000000000000355e-01
-1.779682584345788882e+03 1.506705007329212975e+00 -1.699999999999974865e+00 4.000000000000000000e+02 -1.772122991920751474e+03 -1.779815706207442872e+03 5.150000000000000133e-01
-1.779053784551042099e+03 1.705745039910549377e+00 -1.702499999999974811e+00 4.000000000000000000e+02 -1.767262477882531812e+03 -1.774957692169223037e+03 1.024999999999999911e+00
-1.774941191495436442e+03 2.565844315627151762e+00 -1.704999999999974758e+00 4.000000000000000000e+02 -1.765591353135981990e+03 -1.773289067422673270e+03 4.050000000000000266e-01
-1.773113734887652754e+03 2.597621626719188725e+00 -1.707499999999974705e+00 4.000000000000000000e+02 -1.764183310415925234e+03 -1.771883524702616569e+03 1.719999999999999973e+00
-1.771627154405664669e+03 1.023664301135486010e+00 -1.709999999999974651e+00 4.000000000000000000e+02 -1.763267091217711595e+03 -1.770969805504402984e+03 1.205000000000000071e+00
-1.770552264684530655e+03 1.294370138775321477e+00 -1.712499999999974598e+00 4.000000000000000000e+02 -1.760404311966743535e+03 -1.768109526253434751e+03 4.400000000000000022e-01
-1.768026175950516972e+03 1.635604605101801834e+00 -1.714999999999974545e+00 4.000000000000000000e+02 -1.759404360095248194e+03 -1.767112074381939465e+03 1.080000000000000071e+00
-1.766774976180913654e+03 1.132727159233866798e+00 -1.717499999999974492e+00 4.000000000000000000e+02 -1.758901970345837753e+03 -1.766612184632529079e+03 5.200000000000000178e-01
-1.765997124241536312e+03 1.090538021925592238e+00 -1.719999999999974438e+00 4.000000000000000000e+02 -1.757662425801915333e+03 -1.765375140088606713e+03 7.800000000000000266e-01
-1.764945386916868756e+03 8.171667060982046316e-01 -1.722499999999974385e+00 4.000000000000000000e+02 -1.756503151129558091e+03 -1.764218365416249299e+03 1.129999999999999893e+00
-1.763824064735434604e+03 1.089628604825649161e+00 -1.724999999999974332e+00 4.000000000000000000e+02 -1.754759540274130131e+03 -1.762477254560821393e+03 1.274999999999999911e+00
-1.762246088466656147e+03 1.472465183240393438e+00 -1.727499999999974278e+00 4.000000000000000000e+02 -1.753568898838482937e+03 -1.761289113125174254e+03 1.899999999999999911e+00
-1.760964097147729490e+03 6.242318982390059334e-01 -1.729999999999974225e+00 4.000000000000000000e+02 -1.751986049619906908e+03 -1.759708763906598278e+03 1.250000000000000000e+00
-1.759458020079370954e+03 9.021489309514046928e-01 -1.732499999999974172e+00 4.000000000000000000e+02 -1.746382185575744870e+03 -1.754107399862436068e+03 4.000000000000000222e-01
-1.754102665878412381e+03 2.737165762935985569e+00 -1.734999999999974118e+00 4.000000000000000000e+02 -1.745871254410809115e+03 -1.753598968697500368e+03 3.900000000000000133e-01
-1.753126285943809989e+03 1.174360523288577873e+00 -1.737499999999974065e+00 4.000000000000000000e+02 -1.744986203241168141e+03 -1.752716417527859448e+03 1.669999999999999929e+00
-1.752207350901220707e+03 6.958680402113994745e-01 -1.739999999999974012e+00 4.000000000000000000e+02 -1.738900050462089666e+03 -1.746632764748781028e+03 1.959999999999999964e+00
-1.746628978879237593e+03 2.992959919741453589e+00 -1.742499999999973959e+00 4.000000000000000000e+02 -1.733742995146319345e+03 -1.741478209433010534e+03 1.129999999999999893e+00
-1.741472431214999233e+03 5.225161070231523652e+00 -1.744999999999973905e+00 4.000000000000000000e+02 -1.732565535455383269e+03 -1.740303249742074513e+03 9.350000000000000533e-01
-1.740032748603470282e+03 3.671458747753550078e+00 -1.747499999999973852e+00 4.000000000000000000e+02 -1.730721245621217804e+03 -1.738461459907909102e+03 1.614999999999999991e+00
-1.738272678222639797e+03 2.297395484325175374e+00 -1.749999999999973799e+00 4.000000000000000000e+02 -1.726625041998064717e+03 -1.734367756284756069e+03 8.449999999999999734e-01
-1.734347813935066370e+03 3.777747479160417754e+00 -1.752499999999973745e+00 4.000000000000000000e+02 -1.721711986653780059e+03 -1.729457200940471239e+03 9.649999999999999689e-01
-1.729449712237636277e+03 5.011209549193694990e+00 -1.754999999999973692e+00 4.000000000000000000e+02 -1.719285478746235640e+03 -1.727033193032926874e+03 1.549999999999999989e-01
-1.726947720470815739e+03 5.951698170236303653e+00 -1.757499999999973639e+00 4.000000000000000000e+02 -1.707745102441301242e+03 -1.715495316727992531e+03 1.810000000000000053e+00
-1.715495306104142173e+03 7.815016466463180045e+00 -1.759999999999973586e+00 4.000000000000000000e+02 -1.704407966309051744e+03 -1.712160680595743088e+03 9.549999999999999600e-01
-1.712125672661131375e+03 7.271599799784653761e+00 -1.762499999999973532e+00 4.000000000000000000e+02 -1.702865479723638600e+03 -1.710620694010329998e+03 1.774999999999999911e+00
-1.710420187118831564e+03 6.286659606819022805e+00 -1.764999999999973479e+00 4.000000000000000000e+02 -1.701993554380479509e+03 -1.709751268667170734e+03 1.395000000000000018e+00
-1.709337661915875060e+03 2.694356310262100429e+00 -1.767499999999973426e+00 4.000000000000000000e+02 -1.698017717724572094e+03 -1.705777932011263374e+03 1.594999999999999973e+00
-1.705749882593251868e+03 3.881349896853130588e+00 -1.769999999999973372e+00 4.000000000000000000e+02 -1.688110469328868930e+03 -1.695873183615560265e+03 1.850000000000000089e+00
-1.695873132259348267e+03 6.909005109208610662e+00 -1.772499999999973319e+00 4.000000000000000000e+02 -1.684076514072994314e+03 -1.691841728359685703e+03 5.500000000000000444e-01
-1.691824134646631819e+03 7.663867350659742783e+00 -1.774999999999973266e+00 4.000000000000000000e+02 -1.676817310018451508e+03 -1.684585024305142724e+03 4.400000000000000022e-01
-1.684584306612539194e+03 4.201336457655527212e+00 -1.777499999999973213e+00 4.000000000000000000e+02 -1.668345700977317392e+03 -1.676115915264008663e+03 5.699999999999999512e-01
-1.676115705283603575e+03 3.796957452140266920e+00 -1.779999999999973159e+00 4.000000000000000000e+02 -1.659337184471453611e+03 -1.667109898758144936e+03 7.449999999999999956e-01
-1.667109776070373073e+03 5.757125637829860310e+00 -1.782499999999973106e+00 4.000000000000000000e+02 -1.646033616970664980e+03 -1.653808831257356360e+03 9.599999999999999645e-01
-1.653808829584445903e+03 9.646561925424657069e-01 -1.784999999999973053e+00 4.000000000000000000e+02 -1.640742880144989385e+03 -1.648520594431680593e+03 1.479999999999999982e+00
-1.648515556477457494e+03 2.705637335097986984e+00 -1.787499999999972999e+00 4.000000000000000000e+02 -1.638221856603289552e+03 -1.646002070889980814e+03 1.245000000000000107e+00
-1.645924197797493889e+03 2.598534122864245788e+00 -1.789999999999972946e+00 4.000000000000000000e+02 -1.627482949189941792e+03 -1.635265663476633108e+03 2.999999999999999889e-02
-1.635265639977477576e+03 2.803994702708077824e+00 -1.792499999999972893e+00 4.000000000000000000e+02 -1.622434977205096857e+03 -1.630220191491788228e+03 1.199999999999999956e+00
-1.630213773558741423e+03 4.576102149000469410e+00 -1.794999999999972840e+00 4.000000000000000000e+02 -1.620068347072000734e+03 -1.627856061358691932e+03 7.199999999999999734e-01
-1.627765639027648831e+03 5.059620170905199110e+00 -1.797499999999972786e+00 4.000000000000000000e+02 -1.618473044795255191e+03 -1.626263259081946444e+03 7.950000000000000400e-01
-1.626062279544624516e+03 3.062015051898367091e+00 -1.799999999999972733e+00 4.000000000000000000e+02 -1.616098263668633081e+03 -1.623890977955324388e+03 1.929999999999999938e+00
-1.623782994690982378e+03 3.375193099818917464e+00 -1.802499999999972680e+00 4.000000000000000000e+02 -1.615748393479609831e+03 -1.623543607766301193e+03 1.600000000000000033e-01
-1.622963007824666192e+03 3.655092058513215392e+00 -1.804999999999972626e+00 4.000000000000000000e+02 -1.605330434217947641e+03 -1.613128148504638830e+03 1.104999999999999982e+00
-1.613128094954174685e+03 7.631153058267855727e+00 -1.807499999999972573e+00 4.000000000000000000e+02 -1.599687067129850220e+03 -1.607487281416541464e+03 9.500000000000000111e-02
-1.607483737723654940e+03 4.597081780088110747e+00 -1.809999999999972520e+00 4.000000000000000000e+02 -1.599665454979668311e+03 -1.607468169266359610e+03 3.599999999999999867e-01
-1.606782776017645574e+03 1.711193891620829133e+00 -1.812499999999972466e+00 4.000000000000000000e+02 -1.598788598212437137e+03 -1.606593812499128489e+03 1.205000000000000071e+00
-1.605990690301296354e+03 1.047474852235248832e+00 -1.814999999999972413e+00 4.000000000000000000e+02 -1.594333337669618686e+03 -1.602141051956309866e+03 1.400000000000000133e-01
-1.602119987934951268e+03 2.315815621043005201e+00 -1.817499999999972360e+00 4.000000000000000000e+02 -1.593774713976166140e+03 -1.601584928262857375e+03 7.149999999999999689e-01
-1.601123943719142517e+03 1.783691919682243832e+00 -1.819999999999972307e+00 4.000000000000000000e+02 -1.593473379590450804e+03 -1.601286093877142093e+03 8.000000000000000444e-01
-1.600508588627611516e+03 1.215502606377938388e+00 -1.822499999999972253e+00 4.000000000000000000e+02 -1.592294870469465423e+03 -1.600110084756156766e+03 4.199999999999999845e-01
-1.599596468819983102e+03 1.328450110415571483e+00 -1.824999999999972200e+00 4.000000000000000000e+02 -1.589424163955555969e+03 -1.597241878242247367e+03 5.500000000000000028e-02
-1.597151185647093598e+03 1.515667058961901237e+00 -1.827499999999972147e+00 4.000000000000000000e+02 -1.577676315166921313e+03 -1.585496529453612538e+03 1.784999999999999920e+00
-1.585496520775101089e+03 6.541456098986204282e+00 -1.829999999999972093e+00 4.000000000000000000e+02 -1.573730395607577520e+03 -1.581553109894268800e+03 1.389999999999999902e+00
-1.581533913340593017e+03 5.790760241401883945e+00 -1.832499999999972040e+00 4.000000000000000000e+02 -1.568856207999686148e+03 -1.576681422286377483e+03 1.195000000000000062e+00
-1.576673643717136656e+03 3.933581890664045400e+00 -1.834999999999971987e+00 4.000000000000000000e+02 -1.565023294894802120e+03 -1.572851009181493509e+03 1.139999999999999902e+00
-1.572829374794313480e+03 1.451269462496656226e+00 -1.837499999999971934e+00 4.000000000000000000e+02 -1.565013445095740053e+03 -1.572843659382431269e+03 1.600000000000000089e+00
-1.572143344401847116e+03 1.629422195879209889e+00 -1.839999999999971880e+00 4.000000000000000000e+02 -1.554510103682109502e+03 -1.562342817968800773e+03 2.999999999999999889e-02
-1.562342762547920984e+03 4.648606268209206860e+00 -1.842499999999971827e+00 4.000000000000000000e+02 -1.546855784131658083e+03 -1.554690998418349409e+03 4.050000000000000266e-01
-1.554690523326157745e+03 6.489288292481136367e+00 -1.844999999999971774e+00 4.000000000000000000e+02 -1.533949397432276101e+03 -1.541787111718967481e+03 8.950000000000000178e-01
-1.541787109229428097e+03 1.013301287430902953e+01 -1.847499999999971720e+00 4.000000000000000000e+02 -1.532418435216332909e+03 -1.540258649503024117e+03 1.090000000000000080e+00
-1.540062367968003628e+03 1.049805234322845315e+01 -1.849999999999971667e+00 4.000000000000000000e+02 -1.524228952532461562e+03 -1.532071666819152824e+03 1.094999999999999973e+00
-1.532071328279870158e+03 7.137762222115000554e+00 -1.852499999999971614e+00 4.000000000000000000e+02 -1.520394037948281039e+03 -1.528239252234972355e+03 1.034999999999999920e+00
-1.528217818984683845e+03 4.450214210625165201e+00 -1.854999999999971561e+00 4.000000000000000000e+02 -1.517720957273630802e+03 -1.525568671560322173e+03 1.010000000000000009e+00
-1.525500348203611566e+03 2.455684068034283740e+00 -1.857499999999971507e+00 4.000000000000000000e+02 -1.516299137355420953e+03 -1.524149351642112151e+03 1.840000000000000080e+00
-1.523919048152067944e+03 3.031609453179509028e+00 -1.859999999999971454e+00 4.000000000000000000e+02 -1.514970355576696420e+03 -1.522823069863387673e+03 7.149999999999999689e-01
-1.522534728640220010e+03 1.674137463230106704e+00 -1.862499999999971401e+00 4.000000000000000000e+02 -1.504581511973724901e+03 -1.512436726260416208e+03 1.570000000000000062e+00
-1.512436685099564784e+03 5.113143876191260873e+00 -1.864999999999971347e+00 4.000000000000000000e+02 -1.504401651936429289e+03 -1.512259366223120651e+03 6.099999999999999867e-01
-1.511650953370972502e+03 4.766050488126438722e+00 -1.867499999999971294e+00 4.000000000000000000e+02 -1.503430019517413029e+03 -1.511290233804104219e+03 1.304999999999999938e+00
-1.510761269005294935e+03 1.124141810828494847e+00 -1.869999999999971241e+00 4.000000000000000000e+02 -1.495143804731813134e+03 -1.503006519018504378e+03 1.629999999999999893e+00
-1.503006090408999853e+03 3.923835733773138212e+00 -1.872499999999971187e+00 4.000000000000000000e+02 -1.494746632438064353e+03 -1.502611846724755651e+03 3.599999999999999867e-01
-1.502096517409767557e+03 1.056347399390526354e+00 -1.874999999999971134e+00 4.000000000000000000e+02 -1.491758426392899992e+03 -1.499626140679591344e+03 6.550000000000000266e-01
-1.499544972759667189e+03 1.706947380495697608e+00 -1.877499999999971081e+00 4.000000000000000000e+02 -1.491230666497291850e+03 -1.499100880783983030e+03 4.500000000000000111e-01
-1.498605327333850255e+03 1.468287403464097141e+00 -1.879999999999971028e+00 4.000000000000000000e+02 -1.486162123716191672e+03 -1.494034838002882907e+03 1.270000000000000018e+00
-1.494024538334553199e+03 2.198437266254364530e+00 -1.882499999999970974e+00 4.000000000000000000e+02 -1.485943994083571397e+03 -1.493819208370262686e+03 1.135000000000000009e+00
-1.493223465354437167e+03 7.156105466456432751e-01 -1.884999999999970921e+00 4.000000000000000000e+02 -1.483414284128360123e+03 -1.491291998415051467e+03 1.824999999999999956e+00
-1.491156650171800266e+03 1.406610614510291013e+00 -1.887499999999970868e+00 4.000000000000000000e+02 -1.481408593003711530e+03 -1.489288807290402701e+03 9.250000000000000444e-01
-1.489145177634092306e+03 2.121248627395497799e+00 -1.889999999999970814e+00 4.000000000000000000e+02 -1.470489467915526347e+03 -1.478372182202217573e+03 1.699999999999999956e+00
-1.478372161244548352e+03 5.479722753147491687e+00 -1.892499999999970761e+00 4.000000000000000000e+02 -1.468105168115270999e+03 -1.475990382401962279e+03 1.159999999999999920e+00
-1.475902018023993833e+03 4.737435612677945329e+00 -1.894999999999970708e+00 4.000000000000000000e+02 -1.460658697593530633e+03 -1.468546411880221967e+03 1.205000000000000071e+00
-1.468545773084321127e+03 4.300819442733922138e+00 -1.897499999999970655e+00 4.000000000000000000e+02 -1.459720363019424667e+03 -1.467610577306116056e+03 1.669999999999999929e+00
-1.467279470140571902e+03 2.769707362457982214e+00 -1.899999999999970601e+00 4.000000000000000000e+02 -1.456487556909428804e+03 -1.464380271196120020e+03 1.790000000000000036e+00
-1.464326666626136785e+03 2.192785986406081911e+00 -1.902499999999970548e+00 4.000000000000000000e+02 -1.453354710981767084e+03 -1.461249925268458355e+03 3.500000000000000333e-02
-1.461204847447747397e+03 2.627356389168986617e+00 -1.904999999999970495e+00 4.000000000000000000e+02 -1.452728920998044714e+03 -1.460626635284736039e+03 1.479999999999999982e+00
-1.460181372534463890e+03 1.454995927498694108e+00 -1.907499999999970441e+00 4.000000000000000000e+02 -1.446283283047704344e+03 -1.454183497334395724e+03 1.195000000000000062e+00
-1.454181016389856723e+03 2.882967267917367682e+00 -1.909999999999970388e+00 4.000000000000000000e+02 -1.444533389382735777e+03 -1.452436103669426984e+03 1.489999999999999991e+00
-1.452275124727415687e+03 3.118426054372665845e+00 -1.912499999999970335e+00 4.000000000000000000e+02 -1.439483119452413348e+03 -1.447388333739104610e+03 5.849999999999999645e-01
-1.447380816467149998e+03 2.573497903758878547e+00 -1.914999999999970282e+00 4.000000000000000000e+02 -1.438386487286488773e+03 -1.446294201573180089e+03 1.350000000000000089e-01
-1.446003506630953098e+03 2.715018243953230659e+00 -1.917499999999970228e+00 4.000000000000000000e+02 -1.431554276023978446e+03 -1.439464490310669817e+03 1.469999999999999973e+00
-1.439463045444879072e+03 3.265017523706831071e+00 -1.919999999999970175e+00 4.000000000000000000e+02 -1.430267425247634719e+03 -1.438180139534325917e+03 2.399999999999999911e-01
-1.437935445455392482e+03 2.346183228855458047e+00 -1.922499999999970122e+00 4.000000000000000000e+02 -1.425551288463740548e+03 -1.433466502750431800e+03 4.050000000000000266e-01
-1.433455108486866948e+03 3.930507310925111408e+00 -1.924999999999970068e+00 4.000000000000000000e+02 -1.425437512072095842e+03 -1.433355226358787149e+03 1.849999999999999978e-01
-1.432710773705365909e+03 2.892168979542425689e+00 -1.927499999999970015e+00 4.000000000000000000e+02 -1.424820152640775632e+03 -1.432740366927466994e+03 7.349999999999999867e-01
-1.432032313670001486e+03 6.861170522258193127e-01 -1.929999999999969962e+00 4.000000000000000000e+02 -1.414233568938672079e+03 -1.422156283225363268e+03 6.149999999999999911e-01
-1.422156231834807386e+03 2.672982126706887840e+00 -1.932499999999969909e+00 4.000000000000000000e+02 -1.413534906353819679e+03 -1.421460120640510922e+03 1.165000000000000036e+00
-1.421055642561150307e+03 1.484006607264610977e+00 -1.934999999999969855e+00 4.000000000000000000e+02 -1.413015378363457557e+03 -1.420943092650148856e+03 4.600000000000000200e-01
-1.420304637824832071e+03 1.324974803627840592e+00 -1.937499999999969802e+00 4.000000000000000000e+02 -1.412889348451918067e+03 -1.420819562738609420e+03 1.350000000000000089e+00
-1.419836169460774727e+03 1.163761637269303373e+00 -1.939999999999969749e+00 4.000000000000000000e+02 -1.400451979091352314e+03 -1.408384693378043494e+03 1.650000000000000078e-01
-1.408384682744333304e+03 5.996121825334993716e+00 -1.942499999999969695e+00 4.000000000000000000e+02 -1.399155944378930599e+03 -1.407091158665621833e+03 5.450000000000000400e-01
-1.406848759762630380e+03 5.854006260619492252e+00 -1.944999999999969642e+00 4.000000000000000000e+02 -1.396197188642847777e+03 -1.404134902929539066e+03 7.950000000000000400e-01
-1.404070726336769894e+03 2.598133126838337859e+00 -1.947499999999969589e+00 4.000000000000000000e+02 -1.393142378617330451e+03 -1.401082592904021794e+03 5.000000000000000000e-01
-1.401033439577933905e+03 1.636267319893436323e+00 -1.949999999999969535e+00 4.000000000000000000e+02 -1.388719584647448983e+03 -1.396662298934140154e+03 1.245000000000000107e+00
-1.396649741294148726e+03 2.616778267706252326e+00 -1.952499999999969482e+00 4.000000000000000000e+02 -1.385840730457374093e+03 -1.393785944744065318e+03 1.600000000000000033e-01
-1.393730461080232772e+03 2.702943912692267858e+00 -1.954999999999969429e+00 4.000000000000000000e+02 -1.382799188329697017e+03 -1.390746902616388297e+03 2.800000000000000266e-01
-1.390697529374044507e+03 2.379811240087567725e+00 -1.957499999999969376e+00 4.000000000000000000e+02 -1.380665739359679492e+03 -1.388615953646370826e+03 6.500000000000000222e-01
-1.388498407517690111e+03 2.609992415357258011e+00 -1.959999999999969322e+00 4.000000000000000000e+02 -1.379300707986195221e+03 -1.387253422272886610e+03 1.435000000000000053e+00
-1.387000374226245413e+03 3.014506422974963407e+00 -1.962499999999969269e+00 4.000000000000000000e+02 -1.370678691212372314e+03 -1.378633905499063530e+03 1.745000000000000107e+00
-1.378633672990844616e+03 4.856390260815139470e+00 -1.964999999999969216e+00 4.000000000000000000e+02 -1.365024685348445701e+03 -1.372982399635136971e+03 6.250000000000000000e-01
-1.372978892750874593e+03 5.546500822358791716e+00 -1.967499999999969162e+00 4.000000000000000000e+02 -1.363326263584571961e+03 -1.371286477871263287e+03 8.599999999999999867e-01
-1.371117516440537884e+03 2.623692413092556297e+00 -1.969999999999969109e+00 4.000000000000000000e+02 -1.362048339418602609e+03 -1.370011053705293989e+03 1.849999999999999978e-01
-1.369725328474282833e+03 3.191500316591596498e+00 -1.972499999999969056e+00 4.000000000000000000e+02 -1.345625468601468128e+03 -1.353590682888159336e+03 8.100000000000000533e-01
-1.353590682789800667e+03 5.957952588509948022e+00 -1.974999999999969003e+00 4.000000000000000000e+02 -1.345507015220249059e+03 -1.353474729506940321e+03 6.500000000000000222e-01
-1.352837879263014884e+03 1.766699622201687081e+00 -1.977499999999968949e+00 4.000000000000000000e+02 -1.338400573958346968e+03 -1.346370788245038284e+03 9.050000000000000266e-01
-1.346369235711877764e+03 3.769515712569248667e+00 -1.979999999999968896e+00 4.000000000000000000e+02 -1.337654632258042284e+03 -1.345627346544733655e+03 4.000000000000000222e-01
-1.345237866236561786e+03 3.263040994792180793e+00 -1.982499999999968843e+00 4.000000000000000000e+02 -1.336249634171529806e+03 -1.344224848458221004e+03 1.129999999999999893e+00
-1.343915071164780329e+03 2.213529214933490419e+00 -1.984999999999968789e+00 4.000000000000000000e+02 -1.334836523190888101e+03 -1.342814237477579354e+03 8.549999999999999822e-01
-1.342527110292312273e+03 9.436599371977737460e-01 -1.987499999999968736e+00 4.000000000000000000e+02 -1.331399935210587955e+03 -1.339380149497279263e+03 1.709999999999999964e+00
-1.339338065041082018e+03 2.666283167221146666e+00 -1.989999999999968683e+00 4.000000000000000000e+02 -1.330577186005718659e+03 -1.338559900292410020e+03 5.699999999999999512e-01
-1.338181979007159498e+03 9.221516728920965411e-01 -1.992499999999968630e+00 4.000000000000000000e+02 -1.329445461115029502e+03 -1.337430675401720691e+03 1.810000000000000053e+00
-1.337044222434883295e+03 1.009810460450316638e+00 -1.994999999999968576e+00 4.000000000000000000e+02 -1.327744902694947768e+03 -1.335732616981639012e+03 1.584999999999999964e+00
-1.335494082701200114e+03 1.409993618846403951e+00 -1.997499999999968523e+00 4.000000000000000000e+02 -1.321055796254923735e+03 -1.329046010541615033e+03 8.000000000000000167e-02
-1.329044428222041006e+03 3.969014462075328709e+00 -1.999999999999968470e+00 4.000000000000000000e+02 -1.318767009185814004e+03 -1.326759723472505357e+03 1.570000000000000062e+00
-1.326662774531311698e+03 3.821525353158271354e+00 -2.002499999999968416e+00 4.000000000000000000e+02 -1.313152964387132670e+03 -1.321148178673823850e+03 1.780000000000000027e+00
-1.321144159207995017e+03 5.565131131206622506e+00 -2.004999999999968363e+00 4.000000000000000000e+02 -1.313068122170042216e+03 -1.321065836456733450e+03 1.639999999999999902e+00
