weight logl apec1.kT apec1.Abundanc apec1.norm
2.718394733384587523e-97 -2.279207391930304993e+02 4.121055586404049897e+00 1.636939126297307923e-01 8.479691737830520992e+00
3.683713747893222520e-97 -2.276143593136351626e+02 4.202272687517576877e+00 2.632181874240812625e-01 8.186112732039624973e+00
2.910430019937374195e-96 -2.255448947911343964e+02 4.197473922291889536e+00 3.596094627263299315e-01 7.915084782234036886e+00
3.956205776005814673e-96 -2.252354102059876766e+02 4.146963932493994420e+00 1.582760590844099480e-01 8.439700363382531378e+00
2.546057411803502718e-95 -2.233710644918947708e+02 4.008474287398864355e+00 2.613772051145643038e-01 8.168912643166022391e+00
1.220609838664251244e-94 -2.218011748469762097e+02 4.063910442341468254e+00 1.208484492392069842e-01 8.515387556456193607e+00
8.586395967032860677e-94 -2.198478463620940602e+02 4.028891767692469372e+00 2.450180537075650478e-01 8.148411088552736103e+00
1.349137133268500966e-93 -2.193934751280343391e+02 3.922293084070024527e+00 2.063161375882382742e-01 8.277438037139333460e+00
3.019696689778118898e-93 -2.185852839630979929e+02 3.964151542405538020e+00 2.728368857007226755e-01 8.068352107716092902e+00
7.355704935904851780e-93 -2.176924641616854217e+02 4.239241580605642490e+00 1.960320763477507999e-01 8.179951966005653219e+00
8.944157195036470481e-93 -2.174944398638606913e+02 4.480585837581192443e+00 1.838057904346483140e-01 8.157491451209111233e+00
1.101249907397736350e-92 -2.172839094484186830e+02 3.925460085794150178e+00 2.583765743573760987e-01 8.094923003026762487e+00
1.395722879077980141e-92 -2.170444427886534129e+02 4.006978706712416738e+00 2.364006902022313394e-01 8.129671519567047255e+00
2.206869175651726336e-92 -2.165837804140851404e+02 4.144734775461524912e+00 1.865730743003443659e-01 8.214853141267624892e+00
4.527134861001714076e-90 -2.112575958182311240e+02 3.841307102734361045e+00 2.701600288778455150e-01 7.979414984600647465e+00
2.400597616880445462e-89 -2.095868822702261411e+02 3.993569965799824484e+00 2.410151481554682340e-01 7.992035335335003765e+00
2.595217349718176357e-88 -2.072038446203951594e+02 4.011104187746052041e+00 2.603873616777704902e-01 7.895133072055531720e+00
3.681473109776412450e-88 -2.068517019169711944e+02 3.839605588601131991e+00 3.216712508446441521e-01 7.764630816285547077e+00
7.084665369831658552e-87 -2.038919971563941260e+02 4.244640287569277248e+00 2.171834964103671051e-01 7.884897328181390108e+00
1.930223209090289712e-86 -2.028872090560263644e+02 4.192067619660684308e+00 2.942923603485549378e-01 7.694586435568613325e+00
1.317098012782243820e-84 -1.986617436774072587e+02 4.275807741190785549e+00 2.532386743807349405e-01 7.698005656310656697e+00
6.022460018131525370e-84 -1.971391787019108222e+02 4.060755655700780231e+00 2.241555376239930952e-01 7.797469139539861871e+00
1.037676616764282774e-83 -1.965926052339916623e+02 4.174677406001809921e+00 2.085321453665585911e-01 7.795295270689716283e+00
2.729282772093488010e-83 -1.956230505718173731e+02 4.008839173071361728e+00 2.153805950465048358e-01 7.806779897564861237e+00
9.516871168616028673e-83 -1.943715232896278735e+02 3.787802200429005950e+00 2.597644883878020838e-01 7.722175278984468427e+00
6.553861143797820474e-81 -1.901368648760937958e+02 4.402337371664856391e+00 3.021852947766266451e-01 7.418351221689100328e+00
7.059916377233824281e-81 -1.900599860328135264e+02 4.002758056394889685e+00 2.088457239864228987e-01 7.723213535372938310e+00
7.753287567842867224e-81 -1.899638022839448865e+02 4.082530412234273598e+00 1.957589693961350741e-01 7.732170789396238142e+00
1.959402836880912328e-80 -1.890341943949112533e+02 4.051742036870274788e+00 1.875808404596561729e-01 7.744759195873095692e+00
4.195594970699762833e-80 -1.882702989882736802e+02 3.705140407049101192e+00 2.884504356587419549e-01 7.551561552904673569e+00
2.013238958042853001e-79 -1.866995042066403414e+02 4.379118623867165994e+00 2.424887229446448800e-01 7.489374048072463097e+00
2.317626663939494857e-79 -1.865562053812901127e+02 4.055157526519792555e+00 2.348745644719581749e-01 7.578447602259601013e+00
2.813453006873203704e-79 -1.863598364966528607e+02 4.086870059901827723e+00 2.115699752418040425e-01 7.624198001950442283e+00
5.599295026497638997e-79 -1.856691083519849030e+02 3.920158556336383882e+00 1.485476351471475276e-01 7.825667040621632431e+00
2.621675220394127484e-78 -1.841228504501391967e+02 4.018821632963422097e+00 2.214499913932496122e-01 7.576023976652868086e+00
2.789088461089892769e-78 -1.840584491346873790e+02 4.367799910640420613e+00 2.905003108273066514e-01 7.337347447224996877e+00
2.596608415991079887e-77 -1.818248727295910783e+02 4.052825682110385408e+00 2.192415012263927987e-01 7.529276583290373637e+00
4.152118122630052999e-77 -1.813529602726553094e+02 3.946910798127408526e+00 1.693455154543257180e-01 7.678141215899345617e+00
6.099705789771019658e-77 -1.809658383288568757e+02 4.434706174914092358e+00 2.368676636359760834e-01 7.389192619394823858e+00
7.439057577220707549e-77 -1.807648346965945905e+02 4.104593089359032554e+00 1.713845906325684454e-01 7.613005636510751906e+00
2.776432412997885727e-76 -1.794453269758089391e+02 3.784886766876473629e+00 2.649411867249935604e-01 7.433430787585577626e+00
2.958827222806608749e-76 -1.793792007933805053e+02 4.223906120442971535e+00 2.940405428488644390e-01 7.268229945569489203e+00
1.733350255799548263e-75 -1.776088525818669268e+02 4.079346094051675031e+00 2.295393177067645563e-01 7.417348497246771366e+00
2.941236059143679778e-75 -1.770775787604242737e+02 4.015379331689137743e+00 2.537053612540398628e-01 7.364484688146720970e+00
3.870476292720847132e-75 -1.768005311091765179e+02 4.012147228614177941e+00 1.985853085950496089e-01 7.495837905983040450e+00
5.511725023398210552e-75 -1.764445310361344923e+02 3.865277542798971400e+00 2.691387741858075611e-01 7.348255527597762793e+00
7.894202928631182387e-75 -1.760827799980970099e+02 3.759894709439448590e+00 2.409694763119208660e-01 7.438371507831936569e+00
1.240467072940700103e-74 -1.756283356082854539e+02 4.119403811061509657e+00 1.958671765026789857e-01 7.449700243385173337e+00
3.647520264368013902e-74 -1.745472760316195036e+02 3.946344125438032258e+00 1.971032650228180527e-01 7.474268059703104150e+00
