logz logzerr logvol nlive logl logwt insert_order
-2.350838990525359691e+02 9.954637621628590338e-01 -2.775000000000001910e-01 4.000000000000000000e+02 -2.279207391930304993e+02 -2.341909534797217987e+02 1.709999999999999964e+00
-2.338477554008794925e+02 1.206693234381836177e+00 -2.800000000000001932e-01 4.000000000000000000e+02 -2.276143593136351626e+02 -2.338870736003264881e+02 5.500000000000000444e-01
-2.331740740923880253e+02 7.462055759413098732e-01 -2.825000000000001954e-01 4.000000000000000000e+02 -2.255448947911343964e+02 -2.318201090778257196e+02 1.139999999999999902e+00
-2.315904155013597290e+02 1.284319820227808995e+00 -2.850000000000001976e-01 4.000000000000000000e+02 -2.252354102059876766e+02 -2.315131244926789975e+02 1.445000000000000062e+00
-2.308578762647548785e+02 1.113754262014725382e+00 -2.875000000000001998e-01 4.000000000000000000e+02 -2.233710644918947708e+02 -2.296512787785860894e+02 1.110000000000000098e+00
-2.293895195987708746e+02 1.489190454633083416e+00 -2.900000000000002021e-01 4.000000000000000000e+02 -2.218011748469762097e+02 -2.280838891336675260e+02 2.300000000000000100e-01
-2.278440838636422825e+02 1.208421068218506811e+00 -2.925000000000002043e-01 4.000000000000000000e+02 -2.198478463620940602e+02 -2.261330606487853743e+02 1.919999999999999929e+00
-2.259669694083009688e+02 1.373115660980642083e+00 -2.950000000000002065e-01 4.000000000000000000e+02 -2.193934751280343391e+02 -2.256811894147256510e+02 1.169999999999999929e+00
-2.251207580070801555e+02 1.421744299283981494e+00 -2.975000000000002087e-01 4.000000000000000000e+02 -2.185852839630979929e+02 -2.248754982497893025e+02 1.300000000000000044e+00
-2.242974806744157945e+02 1.438382280733609964e+00 -3.000000000000002109e-01 4.000000000000000000e+02 -2.176924641616854217e+02 -2.239851784483767290e+02 1.110000000000000098e+00
-2.234360400209189947e+02 1.660049621375739637e+00 -3.025000000000002132e-01 4.000000000000000000e+02 -2.174944398638606913e+02 -2.237896541505519963e+02 1.425000000000000044e+00
-2.229041502997469593e+02 1.206123654696553249e+00 -3.050000000000002154e-01 4.000000000000000000e+02 -2.172839094484186830e+02 -2.235816237351099858e+02 1.719999999999999973e+00
-2.224934332663022758e+02 1.175664254820374621e+00 -3.075000000000002176e-01 4.000000000000000000e+02 -2.170444427886534129e+02 -2.233446570753447133e+02 1.135000000000000009e+00
-2.221379344894351675e+02 8.286407568834486259e-01 -3.100000000000002198e-01 4.000000000000000000e+02 -2.165837804140851404e+02 -2.228864947007764670e+02 1.520000000000000018e+00
-2.217506013425638116e+02 7.746772623034074989e-01 -3.125000000000002220e-01 4.000000000000000000e+02 -2.112575958182311240e+02 -2.175628101049224483e+02 1.614999999999999991e+00
-2.175477443885157527e+02 1.365754538907819171e+00 -3.150000000000002243e-01 4.000000000000000000e+02 -2.095868822702261411e+02 -2.158945965569174632e+02 2.000000000000000042e-02
-2.157194285942166232e+02 2.208187354135549008e+00 -3.175000000000002265e-01 4.000000000000000000e+02 -2.072038446203951594e+02 -2.135140589070864792e+02 4.199999999999999845e-01
-2.134095099234582733e+02 1.832432370697289148e+00 -3.200000000000002287e-01 4.000000000000000000e+02 -2.068517019169711944e+02 -2.131644162036625119e+02 1.245000000000000107e+00
-2.125863257359985710e+02 2.032323537928761858e+00 -3.225000000000002309e-01 4.000000000000000000e+02 -2.038919971563941260e+02 -2.102072114430854413e+02 2.049999999999999878e-01
-2.101186214417975009e+02 1.349509244762847393e+00 -3.250000000000002331e-01 4.000000000000000000e+02 -2.028872090560263644e+02 -2.092049233427176773e+02 6.500000000000000222e-01
-2.088677096677232328e+02 1.521868487468365450e+00 -3.275000000000002354e-01 4.000000000000000000e+02 -1.986617436774072587e+02 -2.049819579640985694e+02 9.500000000000000111e-02
-2.049616335232766460e+02 2.738477686149043855e+00 -3.300000000000002376e-01 4.000000000000000000e+02 -1.971391787019108222e+02 -2.034618929886021306e+02 1.304999999999999938e+00
-2.032604323725007589e+02 3.056558836655225431e+00 -3.325000000000002398e-01 4.000000000000000000e+02 -1.965926052339916623e+02 -2.029178195206829685e+02 1.635000000000000009e+00
-2.023813770287186458e+02 8.972771693723001762e-01 -3.350000000000002420e-01 4.000000000000000000e+02 -1.956230505718173731e+02 -2.019507648585086770e+02 1.485000000000000098e+00
-2.014499223035863906e+02 8.520952006524281641e-01 -3.375000000000002442e-01 4.000000000000000000e+02 -1.943715232896278735e+02 -2.007017375763191751e+02 1.754999999999999893e+00
-2.003142838329615358e+02 9.418602425729611927e-01 -3.400000000000002465e-01 4.000000000000000000e+02 -1.901368648760937958e+02 -1.964695791627850951e+02 8.950000000000000178e-01
-1.964484120564844147e+02 1.941402064094851276e+00 -3.425000000000002487e-01 4.000000000000000000e+02 -1.900599860328135264e+02 -1.963952003195048519e+02 1.560000000000000053e+00
-1.957283051130646925e+02 1.827037154857732659e+00 -3.450000000000002509e-01 4.000000000000000000e+02 -1.899638022839448865e+02 -1.963015165706362097e+02 1.314999999999999947e+00
-1.952812425090455406e+02 1.925472364445881102e+00 -3.475000000000002531e-01 4.000000000000000000e+02 -1.890341943949112533e+02 -1.953744086816025742e+02 6.500000000000000222e-01
-1.946335938149761091e+02 1.466156326521460329e+00 -3.500000000000002554e-01 4.000000000000000000e+02 -1.882702989882736802e+02 -1.946130132749649988e+02 8.100000000000000533e-01
-1.939301034205165877e+02 1.505432138330389247e+00 -3.525000000000002576e-01 4.000000000000000000e+02 -1.866995042066403414e+02 -1.930447184933316578e+02 1.080000000000000071e+00
-1.926993181320458177e+02 2.104086344586485247e+00 -3.550000000000002598e-01 4.000000000000000000e+02 -1.865562053812901127e+02 -1.929039196679814268e+02 2.349999999999999867e-01
-1.921032480976310239e+02 1.112370739087257920e+00 -3.575000000000002620e-01 4.000000000000000000e+02 -1.863598364966528607e+02 -1.927100507833441725e+02 1.760000000000000009e+00
-1.916681653457620484e+02 1.103511042573588119e+00 -3.600000000000002642e-01 4.000000000000000000e+02 -1.856691083519849030e+02 -1.920218226386762126e+02 2.750000000000000222e-01
