apec1.kT apec1.Abundanc apec1.norm
3.628122779291059530e+00 2.454672687576343326e-01 1.184229079142127716e+00
3.783572197638250589e+00 3.100961190773634524e-01 1.049152867499900887e+00
4.242072017876748369e+00 2.805094352538772817e-01 1.216108739431840613e+00
4.357574235268570462e+00 3.110270174526021392e-01 6.645276054738085136e-01
4.136126334401909688e+00 2.500470640545137124e-01 1.041751845921778941e+00
4.048064508696690211e+00 1.853280658497949984e-01 1.208379990924904668e+00
3.945283548528596196e+00 3.064402456583229517e-01 6.819032428626849995e-01
3.972367363963259734e+00 2.166343782140727203e-01 9.294297887915483614e-01
3.810252143914973910e+00 2.648309792433097276e-01 1.014494564857393311e+00
3.867295800808520312e+00 2.101512836536078566e-01 6.351276202918729741e-01
4.026725265540707532e+00 1.717104157641010376e-01 1.178771403518006355e+00
4.095933891303480401e+00 2.517730403569393149e-01 2.870730352113934902e-01
3.563216841019099412e+00 1.418877824964592804e-01 3.871211651836401479e-01
3.852850780594017976e+00 3.135484158374402530e-01 8.751340894862780218e-01
3.962855373991942542e+00 1.818410525631094510e-01 8.487688817809275754e-01
3.949587435973233251e+00 2.526717168165986682e-01 6.860677971795733354e-01
4.188544241909635701e+00 2.009348384299841916e-01 7.617114919230307812e-01
3.793041866658066752e+00 2.429126713934780524e-01 1.083753495402374645e+00
4.040535227030733090e+00 2.518831858497362353e-01 1.064770879537000337e+00
3.605641075618609026e+00 2.490969008456550560e-01 1.522621856560960385e+00
4.234182473278013781e+00 2.043799635320445729e-01 1.226826091981663591e+00
4.004363540416839840e+00 1.676393260458462486e-01 9.264989852219073230e-01
3.930751709517938508e+00 3.034493933338923699e-01 7.616827300152869684e-01
4.219824473486470495e+00 1.837927106531453136e-01 6.727066509622380286e-01
4.008434922043451643e+00 2.579109132592539710e-01 7.867205492414415247e-01
4.206932117766754686e+00 1.348634893924532119e-01 1.729693459964577018e+00
4.190843093361278804e+00 2.085489614366892452e-01 7.760022057211403146e-01
4.179805517610067689e+00 1.975398227800259643e-01 6.652044787761636213e-01
4.040408062966014846e+00 2.006335425167338760e-01 1.334516411232983035e+00
4.135011354901012126e+00 2.204934807068201219e-01 8.822725350852043125e-01
4.029880854440974325e+00 2.291742787910531209e-01 1.370746543313334342e+00
4.156534958450492034e+00 2.153268020992170073e-01 1.117193081510122310e+00
4.010916298529591195e+00 2.215121738039296240e-01 1.040901290297176374e+00
4.180884716631315001e+00 2.004988928667943981e-01 1.201313817098923042e+00
4.142986929600367851e+00 3.373444551659184887e-01 1.424242066912728699e+00
4.018897198220991562e+00 2.754858886151662078e-01 7.537871974868465275e-01
4.134634001170713447e+00 2.443687418531779176e-01 1.427446795694305326e+00
3.930084913957818671e+00 2.211990857627414153e-01 1.031983991785944577e+00
4.234366974859266719e+00 2.150249524478196061e-01 1.060278761253386826e+00
4.058683646768910691e+00 2.688360706762114027e-01 7.302461052414908060e-01
3.501924347530877224e+00 1.944029691506278246e-01 8.416575959582355271e-01
4.051005634250844700e+00 2.280063167388674261e-01 1.415053903198506102e+00
4.017247118341444434e+00 2.839496663295179579e-01 1.207352200706815148e+00
4.303194699050541416e+00 2.560606804527691960e-01 9.676956471495224976e-01
3.754288513153748674e+00 2.488938360537394368e-01 6.955775413614426750e-01
3.794167833202971796e+00 3.091992160243424159e-01 8.284156456118462186e-01
3.927749108226281649e+00 2.428229259999537260e-01 1.314397449469308254e+00
4.055657590362649501e+00 3.019185345264031040e-01 8.998458258163120060e-01
3.867767132620558712e+00 2.731202329687187347e-01 8.417021575189508331e-01
4.022383009825441391e+00 2.950863821283231658e-01 8.357348373568289635e-01
4.192149284092157480e+00 2.566151454694609035e-01 9.819785279524684274e-01
4.028311400429622324e+00 2.059683824102662708e-01 1.297900323511010479e+00
3.932651832700515548e+00 2.053657536927934457e-01 8.143969726095841022e-01
3.914282279415747468e+00 2.779856211669431976e-01 1.321303500822771593e+00
3.923384687285672801e+00 2.373690591548835160e-01 6.946344891567832747e-01
4.083216904497049882e+00 3.088739928917546007e-01 1.400872208213347569e+00
3.980445914393551998e+00 2.332612446415127383e-01 1.102312901944471957e+00
3.924032788865792210e+00 3.092653261492249173e-01 7.931283256559888972e-01
4.096514439891398851e+00 2.490377155097082407e-01 9.814141686918853580e-01
4.002789352134097811e+00 2.003585076249044528e-01 8.403139580787200025e-01
4.280472575316577988e+00 2.589404149784990117e-01 7.308902582093860234e-01
3.799060157645840707e+00 1.661789496036970570e-01 1.913506623516487259e+00
4.132501784269879685e+00 2.058818484168287166e-01 1.066280267739228904e+00
4.238286344321519294e+00 2.730876802787384205e-01 4.820667911409695083e-01
4.016848435632426551e+00 2.271618101578175286e-01 1.256855755673177644e+00
3.805925597329130827e+00 2.858582811281918934e-01 4.959238206984721842e-01
4.339210121536906328e+00 2.025054918391877012e-01 1.180929808159950634e+00
4.187248862206605082e+00 2.788150790120133005e-01 6.225421796983963141e-01
3.911177982186085700e+00 2.598262458191581414e-01 1.619381365554212859e+00
4.271777880382535031e+00 1.549067291335904373e-01 7.647095222203206255e-01
3.885633324291500656e+00 2.095775778426932079e-01 1.131930941367075727e+00
4.261532974665771079e+00 2.945576126131078665e-01 9.836357224950006417e-01
4.230941547228797894e+00 2.806430266064107171e-01 4.394336097617141945e-01
4.044883676490906410e+00 1.849120603308041511e-01 1.209368324297808828e+00
4.017615677254106288e+00 2.591710343464025956e-01 1.048596244873567063e+00
4.129688453460688358e+00 1.388983469116859826e-01 1.138317155204788822e+00
4.085310311000386996e+00 2.378757721253224044e-01 1.757419247728405409e+00
4.184921325671078662e+00 2.439245567768673628e-01 7.958595204814196133e-01
3.655952759926802464e+00 2.327138999476430214e-01 5.544838135956782210e-01
3.896821598843588585e+00 2.049526438364161485e-01 1.376698476591581510e+00
3.874933434089382622e+00 2.361070085363580207e-01 1.159024606071110686e+00
3.978666033478614583e+00 1.978681352898194745e-01 3.816353234246289139e-01
3.933482059401236963e+00 3.015878934945827039e-01 8.105705097756613631e-01
3.985381233254248645e+00 2.470675058779470967e-01 8.988387464190487064e-01
4.323338961015101845e+00 2.386264746546635229e-01 9.777065739312380543e-01
3.950545977538768128e+00 2.964386608500079179e-01 7.879104312413436340e-01
3.791379622660116855e+00 1.702349940572516762e-01 6.875030264140362668e-01
4.269881398860145616e+00 2.122176454587857697e-01 1.507210940917540043e+00
3.650965197824121766e+00 3.031460436211343978e-01 1.336745269136936809e+00
3.930852455546534951e+00 2.634293975786060615e-01 1.305638543839283017e+00
4.196427631014060466e+00 2.674048814641955540e-01 9.011712271772212013e-01
4.435919712090822031e+00 1.442226456550804725e-01 7.816847172595899895e-01
4.035136453959400349e+00 1.919976734742786795e-01 8.235319732658116232e-01
4.240198037248537943e+00 2.366808826579697156e-01 7.614506283728121883e-01
4.286539581141476596e+00 2.065367355777104896e-01 6.014836888599854881e-01
4.211561019049773869e+00 1.516880482627104565e-01 1.354335679271760018e+00
3.899212544977714856e+00 2.772533997599265221e-01 8.143127921260691071e-01
3.967200569614426353e+00 3.380773511818608301e-01 1.075467257056185844e+00
3.994789730075372081e+00 2.775443477636717060e-01 8.476506523739315568e-01
3.983292281777644828e+00 1.990452971043329966e-01 1.161397822429140358e+00
3.962417905207987534e+00 2.038043356811785334e-01 9.258284228857952547e-01
3.915589554594575361e+00 2.902226749120904725e-01 1.058682221177449589e+00
4.151350502456168101e+00 2.021032623837116238e-01 1.535285752443307228e+00
3.853641283291970421e+00 2.142147784246203890e-01 9.309945111154012132e-01
3.780160259597732608e+00 2.299882180236841600e-01 1.195594754165469009e+00
3.669793765706198307e+00 3.165497882646337025e-01 7.092555223871191972e-01
4.274933844663632243e+00 2.181541790868804231e-01 1.189593665055174165e+00
4.060113245416829386e+00 1.686279234985303133e-01 5.866878462299398578e-01
4.001717384154026114e+00 2.190479365417110080e-01 1.018561318170039476e+00
4.334069041352382357e+00 2.331938035361809103e-01 8.782311427307653018e-01
4.169813102990913123e+00 2.250555938335757067e-01 1.456376444169869888e+00
4.333054212504214853e+00 2.698230280084575883e-01 7.143213965465825543e-01
4.174415674776426499e+00 2.165526977847524182e-01 6.728616931467196194e-01
4.381630409166839435e+00 1.375413996122964999e-01 8.014168324978041547e-01
3.991245820321025040e+00 2.470637594882621191e-01 5.113608108160314636e-01
4.022395795794838413e+00 2.431521097458077818e-01 1.003105099940845513e+00
4.228443436389158094e+00 2.404613441538512864e-01 8.360626145569252099e-01
3.795383032120849265e+00 2.799621037361275655e-01 1.287994556026746729e+00
3.816090191572903745e+00 2.550445955189614700e-01 1.160809556442110591e+00
4.103410199328068053e+00 2.353630751912472452e-01 1.078171261148631821e+00
4.035409187671757714e+00 2.537377017214479946e-01 8.351749595475786991e-01
4.194470311657297223e+00 2.340206554545231910e-01 1.611632703634843455e+00
4.217457128183550452e+00 1.651425324109311032e-01 1.302889739583161566e+00
3.994661946321487633e+00 2.169042341072435764e-01 1.115182991647178712e+00
3.906594455211963357e+00 2.262792945525544386e-01 1.092045850372530769e+00
3.819675333785836457e+00 2.898770056207334300e-01 1.333959321941279308e+00
4.197790418797028522e+00 1.577398985732624825e-01 1.009385909418280658e+00
4.044951714898298967e+00 2.128763632491363911e-01 8.977224146054159082e-01
4.009886901414139615e+00 2.321564791943426520e-01 9.643675464302187139e-01
4.011291987391595093e+00 2.364600661899580181e-01 1.421658162246215884e+00
3.845228604160225938e+00 2.985687318850960281e-01 1.381164016941514028e+00
3.999554076381531598e+00 2.537729325171035333e-01 1.024417908017591472e+00
3.821358328936852455e+00 1.740925527876756307e-01 1.348087566416118932e+00
4.162189456334610682e+00 2.053589488654865292e-01 9.854147525698038201e-01
3.959727624229009368e+00 2.532243647045727686e-01 6.754545571711609853e-01
4.022869229845631445e+00 2.002777261073608872e-01 1.295854986853969937e+00
4.229949024742308161e+00 3.054239589144244760e-01 9.217884433444605286e-01
3.800300081372414596e+00 2.666108837782003027e-01 1.537330267759019264e+00
3.983016039701964495e+00 2.165726583419946283e-01 6.922972775657447730e-01
4.149434292437649496e+00 2.169401415302366631e-01 5.455373370035683234e-01
4.017247118341444434e+00 2.839496663295179579e-01 1.207352200706815148e+00
4.177455927162284866e+00 2.846441768555182383e-01 1.005335958400445762e+00
4.004215931767742376e+00 1.926071302725599899e-01 1.581917981344403978e+00
4.204479047480834453e+00 1.803622940252767870e-01 1.196042270459617418e+00
3.963039773113400166e+00 2.787295872761442195e-01 8.898461318378811935e-01
3.954508949855947364e+00 1.821099907342154378e-01 1.020264599495518176e+00
4.204604504161602918e+00 2.591517799457310756e-01 1.260975081147156729e+00
3.890569498849021812e+00 1.684574367093141234e-01 5.923558660560916955e-01
3.915540484656443887e+00 2.987723321393255249e-01 1.355967010303433806e+00
3.897114350127184768e+00 2.963453644638924245e-01 9.854804590720152024e-01
3.670440703410072114e+00 2.376397488202814379e-01 1.615180938533057997e+00
4.186694057079471065e+00 1.681080220065802600e-01 1.152617861938468824e+00
4.040799123585954611e+00 2.032542503158858149e-01 7.915933963595184197e-01
3.805925597329130827e+00 2.858582811281918934e-01 4.959238206984721842e-01
3.890099985027187124e+00 2.443293248620067304e-01 1.088628350276940715e+00
4.046738158372606087e+00 2.075237648424138881e-01 1.240551409929858018e+00
3.866049143989698678e+00 2.965269651799208317e-01 8.871235055952904069e-01
4.050559326848071962e+00 2.235049310848492010e-01 1.220564978066377870e+00
3.810097318018968782e+00 1.943343364196053746e-01 7.955599975224161291e-01
4.029880854440974325e+00 2.291742787910531209e-01 1.370746543313334342e+00
4.168232438855960176e+00 3.080433117709699964e-01 1.226869536549836992e+00
4.012935682977191831e+00 2.944024944589842541e-01 1.111462092900744159e+00
4.054809445785226174e+00 2.903987939321259759e-01 2.639958291987434258e-01
3.829332351278449398e+00 1.745844749836528431e-01 1.490311200059136088e+00
3.816137777401389375e+00 2.384300495634483485e-01 1.043190175829528110e+00
3.927932186660975766e+00 2.322118486822955796e-01 5.507216950217482809e-01
3.757016775611217607e+00 2.581878538024147129e-01 9.770046425321755601e-01
4.217775846312010302e+00 1.866760868347826507e-01 9.418269810397621455e-01
4.295461131489133777e+00 2.846106850349104378e-01 1.313708321925812328e+00
4.114014875103793045e+00 2.617994036868994678e-01 9.619012780062539125e-01
4.168619980432619165e+00 3.133676670223698446e-01 9.575975019381000042e-01
4.332084925133772302e+00 2.119313764353210339e-01 9.406313108724867478e-01
3.935838847021758902e+00 3.043992867160620897e-01 1.540763050677257162e+00
4.181535578957875643e+00 2.664000396591084119e-01 8.423402045733372479e-01
4.238916223161062646e+00 2.378456911673455798e-01 8.108641419037837528e-01
4.230604210973742063e+00 2.698600488568431155e-01 8.140363807495689663e-01
4.040408062966014846e+00 2.006335425167338760e-01 1.334516411232983035e+00
4.359716272789355251e+00 2.110731527371290661e-01 1.280077345463463745e+00
4.423014757505952410e+00 2.462910474598290489e-01 1.324773392179230402e+00
3.994715107894433626e+00 2.430450890932656094e-01 5.860659606632109275e-01
3.966930992567638814e+00 2.381849055032369822e-01 1.230084615624195132e+00
4.025233579826696939e+00 1.867811782534836706e-01 1.211219498124810112e+00
3.985530821789580624e+00 2.595257528307831629e-01 1.208314349602420901e+00
4.098406071514764548e+00 2.063848568127099603e-01 1.058133443305515842e+00
4.229939130287487359e+00 1.813666392551855633e-01 4.368613760078132735e-01
3.944061067973697821e+00 2.871764638629710209e-01 7.924228368331203143e-01
4.231150701572962802e+00 2.132269067168378329e-01 7.651891857273674935e-01
4.079760645778093497e+00 2.171346438234296183e-01 1.452573868430370396e+00
3.942393849089161684e+00 1.661707346601675184e-01 8.800772800269938134e-01
4.193799074854824838e+00 2.507026056706461170e-01 7.294825832368025953e-01
3.996299263030492543e+00 1.826536795297509230e-01 1.590439332685136709e+00
4.177701900383533840e+00 2.674355115930850957e-01 1.185317522129285761e+00
3.985530821789580624e+00 2.595257528307831629e-01 1.208314349602420901e+00
3.769087607348414970e+00 2.405133571533603076e-01 6.798458978985012502e-01
3.838189916918790523e+00 2.680688159571001927e-01 4.606409040121736131e-01
4.121671935331709946e+00 2.484749157406249687e-01 1.445465744821507137e+00
3.996299263030492543e+00 1.826536795297509230e-01 1.590439332685136709e+00
4.217775846312010302e+00 1.866760868347826507e-01 9.418269810397621455e-01
3.831483815050904074e+00 2.754265587392232817e-01 9.406925246131545570e-01
3.799799281311430299e+00 2.459626747758864029e-01 1.161142238141496197e+00
4.263174973383607735e+00 2.566728762668755159e-01 1.384814153200251141e+00
4.326906720817193630e+00 3.079272058258468170e-01 1.312137891647155552e+00
4.240931342132693516e+00 2.749540109323583836e-01 1.292599566895053620e+00
3.650965197824121766e+00 3.031460436211343978e-01 1.336745269136936809e+00
4.269927571985634884e+00 1.851645636982413301e-01 4.553200338433370797e-01
4.266206222029516937e+00 2.257132992485791356e-01 7.116908582980312481e-01
4.151121032272184763e+00 2.665267808005996053e-01 9.206587095553165900e-01
3.879315837828840152e+00 2.426466555157458516e-01 7.150851803293332143e-01
3.962612211547330787e+00 2.194406657306972597e-01 1.067948427350873697e+00
3.682763050860635268e+00 1.865087112000756997e-01 1.016742759053966383e+00
4.212597444273151304e+00 2.371713678289524008e-01 7.815588825087579350e-01
3.932097495303039203e+00 2.594308553641221371e-01 1.537597922426223507e+00
4.529827707208848864e+00 3.450439499918336317e-01 9.798182242027780875e-01
4.029299233727394736e+00 2.061274453363300396e-01 8.651778130676734957e-01
3.933921470298003431e+00 2.354592631021570071e-01 1.102271187197357394e+00
4.056313978924222852e+00 2.716424142080982596e-01 1.352232327977336279e+00
4.051005634250844700e+00 2.280063167388674261e-01 1.415053903198506102e+00
4.352282597532703079e+00 2.150637297261694669e-01 1.101668155791381443e+00
3.922566554534319572e+00 2.206348701586181849e-01 5.425495200871843782e-01
4.022878643139417676e+00 2.946733395421324841e-01 1.264989149304994509e+00
4.108267899326431660e+00 2.340424888014576155e-01 1.146112880459198236e+00
3.933482059401236963e+00 3.015878934945827039e-01 8.105705097756613631e-01
4.145161531797967314e+00 1.728283168964030170e-01 1.573123413134189352e+00
4.063866834154856278e+00 1.980674816115764736e-01 1.019194575004537695e+00
3.707955199442598548e+00 2.449312440657567258e-01 1.251308486897876104e+00
4.210729797761096904e+00 1.982286883021222024e-01 1.751650602225405695e+00
4.049442065506268840e+00 1.910914880256690818e-01 7.621923202398919184e-01
3.809162135568375795e+00 2.771595385168897918e-01 1.540998887880022039e+00
4.113065600221359475e+00 2.976457985323928135e-01 1.089033948939843510e+00
4.478975647213404798e+00 2.792845966777138811e-01 9.766128436512216959e-01
3.932651832700515548e+00 2.053657536927934457e-01 8.143969726095841022e-01
4.042350059287771025e+00 2.177330261335083395e-01 1.036814009712546669e+00
4.191922722590253336e+00 1.480583269661623347e-01 8.931937726391903087e-01
4.271777880382535031e+00 1.549067291335904373e-01 7.647095222203206255e-01
4.097305664675155334e+00 2.010798984528392452e-01 1.037378348955035001e+00
3.747794808816818257e+00 2.320063650405955469e-01 1.408861352927851307e+00
4.017592957136917775e+00 2.331774352121361860e-01 1.356584063546903529e+00
4.050559326848071962e+00 2.235049310848492010e-01 1.220564978066377870e+00
4.118500048205696373e+00 2.245582781078648837e-01 1.383430219198148237e+00
3.905834238814553938e+00 2.186176461226418954e-01 1.186351381894775070e+00
4.075603533600315131e+00 1.671892374585512986e-01 1.391022369622269217e+00
3.791379622660116855e+00 1.702349940572516762e-01 6.875030264140362668e-01
4.182359243056533948e+00 1.880782061803686067e-01 5.329259764353962980e-01
3.993599258270480235e+00 1.997749151555061609e-01 1.549308481801413118e+00
4.140945629889762003e+00 3.067273362445990248e-01 1.312208837728037425e+00
4.019456054428681036e+00 2.788194390506820719e-01 9.738856465664407214e-01
4.149434292437649496e+00 2.169401415302366631e-01 5.455373370035683234e-01
3.939478539890253650e+00 2.069376970408964012e-01 1.042974162798083526e+00
4.200274040163560763e+00 1.606336116055644414e-01 7.003657285680550126e-01
4.174824082656263258e+00 2.366106249961697217e-01 8.299766723570225491e-01
4.080261404791937885e+00 1.941326531401934008e-01 1.533615628752680982e+00
3.840240065608564457e+00 2.743482866656438146e-01 7.897098218093344668e-01
3.951909274807590133e+00 1.648603769398428454e-01 3.579012317913832231e-01
4.153565133974812973e+00 1.760821376399915594e-01 1.474655737146441936e+00
3.925321596414598879e+00 2.815102785366696003e-01 9.210529976441588218e-01
4.106448044561568089e+00 3.090662099855303047e-01 9.655541354275748445e-01
4.150501917956103348e+00 1.777695942419108832e-01 5.938978259331053611e-01
3.836998337424080141e+00 2.542756155782325278e-01 6.417691955961010164e-01
4.017247118341444434e+00 2.839496663295179579e-01 1.207352200706815148e+00
3.782351934352424117e+00 2.229396288093152545e-01 1.037337553320873074e+00
4.083084629444592828e+00 2.718970092701218921e-01 1.649440161090531376e+00
4.296734113561040402e+00 2.173447382539774042e-01 1.153170524948020192e+00
3.821714424414920597e+00 1.844715295639883235e-01 1.829608864104722565e-01
3.976853837458096397e+00 1.951770095511279890e-01 8.624285085099776538e-01
3.902134110492091246e+00 2.269207376531814646e-01 4.031934983937273120e-01
4.159776658268393490e+00 2.969097065578827355e-01 9.488850389284110287e-01
4.046738158372606087e+00 2.075237648424138881e-01 1.240551409929858018e+00
4.391474417250268658e+00 2.233820994272055493e-01 8.002910710053289245e-01
3.829332351278449398e+00 1.745844749836528431e-01 1.490311200059136088e+00
3.940597100746998649e+00 2.624696111744613813e-01 6.596822094351055821e-01
3.862231816565440123e+00 2.333161731285391671e-01 1.161250180994185310e+00
3.980048874075270859e+00 2.331985438624575302e-01 1.145872365380381508e+00
4.088412095879746744e+00 2.639501936036149354e-01 1.568677041672447370e+00
4.266000247886547747e+00 2.828061585274991296e-01 9.076063311687468937e-01
3.786502207515062945e+00 2.127761530176691118e-01 5.248330246292012280e-01
4.254099209927544756e+00 2.687310521982836375e-01 6.644569076891122528e-01
3.850901310846450265e+00 2.242638500869131302e-01 1.136206995344274828e+00
4.060728002966171424e+00 1.942453435706043008e-01 9.365253060232658910e-01
3.669793765706198307e+00 3.165497882646337025e-01 7.092555223871191972e-01
4.433766235004847900e+00 2.407528721943319461e-01 9.815918629140315543e-01
4.099384995706890855e+00 2.227570829226705740e-01 1.789386256701489319e+00
3.936151813797708510e+00 2.487514199418735528e-01 1.099012688781437097e+00
3.905608330184823451e+00 2.310016705255394098e-01 1.010131414267686267e+00
3.837041481923475938e+00 2.823796802076239953e-01 9.655426387483659889e-01
4.169826236470014713e+00 2.490074695763966339e-01 1.176580261406072525e+00
3.756921211384674386e+00 1.435700333947032836e-01 1.420566286462073613e+00
4.095816008939891617e+00 1.712216948481314338e-01 8.140855602703939153e-01
3.944478385364571515e+00 2.329376429587130259e-01 1.823507111725931606e+00
4.344870633364696033e+00 2.907065536443370068e-01 1.368857940172812038e+00
4.141638488322202605e+00 2.172128197723724174e-01 1.132165687098544815e+00
4.079760645778093497e+00 2.171346438234296183e-01 1.452573868430370396e+00
4.031873287504484260e+00 2.265989261584159253e-01 1.536839570959254830e+00
4.236536222475260516e+00 2.157651129423886205e-01 1.245972951197785061e+00
3.888179009888797388e+00 1.730289206180520289e-01 6.373017933971304450e-01
4.221034123095193991e+00 2.742322127517410335e-01 8.701833919247284888e-01
3.896926045913210679e+00 2.193489518512456993e-01 1.083264927503195141e+00
3.983679394833878007e+00 3.077741987701863025e-01 1.274828867203402272e+00
4.269881398860145616e+00 2.122176454587857697e-01 1.507210940917540043e+00
4.037882304680183942e+00 2.510954581954397136e-01 1.199123248408135112e+00
4.054282452214750698e+00 2.552112997607852152e-01 8.640269217470453178e-01
3.821223920251196393e+00 2.572774003016117805e-01 7.032638143587729429e-01
3.885258910538357480e+00 2.043602291326166165e-01 6.137351493987599493e-01
3.861094389954097039e+00 2.498020203368652159e-01 7.768280981442364785e-01
3.994642147919104769e+00 3.065818126747011929e-01 9.192296365846692741e-01
4.112730545479275968e+00 1.569846231360826627e-01 1.339608881809537078e+00
3.921646704666722716e+00 2.114634148447616657e-01 7.172615486375598648e-01
3.790206450658937243e+00 2.768428461135230556e-01 4.857593492001430757e-01
3.712661865463165789e+00 2.214724044068797915e-01 1.673227806060968437e+00
4.122848536759962101e+00 1.566539731751793729e-01 8.288945674176982914e-01
4.204604504161602918e+00 2.591517799457310756e-01 1.260975081147156729e+00
3.696101718305746964e+00 2.453953076515346388e-01 9.143696937987331186e-01
4.406649771990807096e+00 1.987528044628221746e-01 5.595668884762106110e-01
4.098771652607860361e+00 2.352357588230314100e-01 1.813675204197484181e+00
4.338669126351743621e+00 2.605791469028917451e-01 1.003462164553968305e+00
3.747794808816818257e+00 2.320063650405955469e-01 1.408861352927851307e+00
3.985055843599226488e+00 2.421687273084476844e-01 1.068747761387024875e+00
3.931746802049051581e+00 2.725935467163387860e-01 1.246363915693879942e+00
4.075514228816238926e+00 2.179570307760682890e-01 1.388335533123793430e+00
4.024449984943517578e+00 2.281719629487932721e-01 8.479297926104952809e-01
4.269927571985634884e+00 1.851645636982413301e-01 4.553200338433370797e-01
4.029299233727394736e+00 2.061274453363300396e-01 8.651778130676734957e-01
3.903950340394190199e+00 1.612757491776655727e-01 1.324747368181417695e+00
4.435919712090822031e+00 1.442226456550804725e-01 7.816847172595899895e-01
4.008434922043451643e+00 2.579109132592539710e-01 7.867205492414415247e-01
4.075327021966445251e+00 1.386200571636281853e-01 1.332754181803767590e+00
3.861094389954097039e+00 2.498020203368652159e-01 7.768280981442364785e-01
4.188757261298279744e+00 2.347613919135943805e-01 7.800796810359579281e-01
4.149221931560103549e+00 2.583005486307255461e-01 1.277443343680484844e+00
4.240521793856981247e+00 1.816135450498271298e-01 1.519538125445824228e+00
3.598793920045124217e+00 2.194469103169325863e-01 5.723998216577714793e-01
3.996299263030492543e+00 1.826536795297509230e-01 1.590439332685136709e+00
4.062256572363965645e+00 2.616560027459753912e-01 6.524956905294188036e-01
3.790888727499119426e+00 1.817692543972666830e-01 4.860144447652133826e-01
3.999361089371141542e+00 2.215340517581981805e-01 1.077939296581003070e+00
3.944061067973697821e+00 2.871764638629710209e-01 7.924228368331203143e-01
4.405626740917448103e+00 2.474597031140157166e-01 8.406039409456582678e-01
4.277375207542204905e+00 1.416616268853010119e-01 5.658843588028338312e-01
4.407442985828897264e+00 2.306082874109753600e-01 4.177832303248676382e-01
3.965432854187540990e+00 2.365070517421048457e-01 6.757084551321127508e-01
4.150412661651821544e+00 2.583477602579655197e-01 4.758323794712496779e-01
3.700366066758745909e+00 2.664367362952483886e-01 1.065435061908108327e+00
4.143676470230197140e+00 2.962884460632625450e-01 5.081186945759166296e-01
4.186694057079471065e+00 1.681080220065802600e-01 1.152617861938468824e+00
3.983016039701964495e+00 2.165726583419946283e-01 6.922972775657447730e-01
4.093547830794202369e+00 2.936368361997353515e-01 1.428241071868521228e+00
3.728591438936889269e+00 2.530282692748697659e-01 5.094220221377204760e-01
4.012409389827960915e+00 2.657802808704994302e-01 9.032114628074930929e-01
4.156534958450492034e+00 2.153268020992170073e-01 1.117193081510122310e+00
4.075603533600315131e+00 1.671892374585512986e-01 1.391022369622269217e+00
4.263501569756146026e+00 2.301124216860820915e-01 1.397057015191054186e+00
4.099325554131820759e+00 1.888102291117392251e-01 1.176566823898743008e+00
4.219034132726211084e+00 2.451739548852324146e-01 1.231302736422649424e+00
4.285753983763924246e+00 2.788749752563294826e-01 9.060742224679146917e-01
4.180884716631315001e+00 2.004988928667943981e-01 1.201313817098923042e+00
4.294724786473024025e+00 2.698403235837436576e-01 1.273909312449684972e+00
3.923061244341896181e+00 2.545189711196011451e-01 2.916013418698055748e-01
3.770279693850832725e+00 2.397713186084176329e-01 1.059838482968110007e+00
3.959189785677143192e+00 2.281994374687238147e-01 1.483168226490182873e+00
4.010172840671914152e+00 1.564402347870882393e-01 1.202131290796780716e+00
3.896938771944594038e+00 2.746606104013354921e-01 9.040317033753859643e-01
4.506457576863895476e+00 2.720873250379569619e-01 3.812030110846987840e-01
3.786502207515062945e+00 2.127761530176691118e-01 5.248330246292012280e-01
4.073679484578696552e+00 2.834220940520833509e-01 1.478659731499027741e+00
3.866962982282202255e+00 2.178364100036894457e-01 9.254997671062381581e-01
4.181682100519124035e+00 1.992568626274316412e-01 8.204902921538809180e-01
4.406649771990807096e+00 1.987528044628221746e-01 5.595668884762106110e-01
3.796771883888663268e+00 2.207330603058718643e-01 9.559954833271432362e-01
4.204880542533477872e+00 2.290457485926773729e-01 1.437142515689000977e+00
4.101958184809278762e+00 2.723292043816589736e-01 7.416723499417352539e-01
4.209621000217087960e+00 2.578610757937302989e-01 1.063701199038944667e+00
4.241469928414321799e+00 2.119430338736942310e-01 9.398565979460078434e-01
4.149434292437649496e+00 2.169401415302366631e-01 5.455373370035683234e-01
4.284911398296320506e+00 3.058619543288311204e-01 9.822777203724946116e-01
3.907413476830953858e+00 2.349284827774650308e-01 1.716718373658034036e+00
3.877782609971985206e+00 2.015305428889710149e-01 1.151725091318776428e+00
3.927425140091068023e+00 2.657272004644354313e-01 1.025533164588691148e+00
3.922602538635027170e+00 1.462948266085297988e-01 1.211360215941233331e+00
3.974625043270455294e+00 1.927066262796221230e-01 1.693125856622523351e+00
3.928767573557872872e+00 2.291090273751549555e-01 1.243423311346729010e+00
3.863926486998963128e+00 2.345184309180791404e-01 8.384186567715770089e-01
4.244655425000977367e+00 2.627602375140717372e-01 4.737671123376437921e-01
3.895749376121310448e+00 1.588616432459089567e-01 1.146254784782145375e+00
4.079632951954156539e+00 2.087517522260720348e-01 1.019029580588421302e+00
4.080820816512664706e+00 2.073163362202551652e-01 1.161405367181235659e+00
3.896821598843588585e+00 2.049526438364161485e-01 1.376698476591581510e+00
4.170121075153821799e+00 2.223508299007136702e-01 1.074621264779090701e+00
4.080155111002754076e+00 2.787401670048333391e-01 1.119720307994500397e+00
4.105953580855715046e+00 2.812713489354186081e-01 1.337411084318926857e+00
